buoyant_kernel	arrow	off	arrow-59	not enabled by this envelope
buoyant_kernel	arrow-58	off	dep:arrow_58,dep:object_store_13,dep:parquet_58	delta-rs pins arrow 59
buoyant_kernel	arrow-59	on	dep:arrow_59,dep:object_store_13,dep:parquet_59	-
buoyant_kernel	arrow-conversion	on	need-arrow	-
buoyant_kernel	arrow-expression	on	need-arrow	-
buoyant_kernel	arrow_58	off	-	not enabled by this envelope
buoyant_kernel	arrow_59	off	-	not enabled by this envelope
buoyant_kernel	column-defaults-in-dev	off	-	in-progress work; not enabled by delta-rs
buoyant_kernel	declarative-plans	off	dep:prost,dep:prost-build,dep:protoc-bin-vendored,internal-api	experimental; not enabled by delta-rs and needs prost-build
buoyant_kernel	default-engine-base	on	arrow-conversion,arrow-expression,need-arrow,reqwest	-
buoyant_kernel	integration-test	off	hdfs-native-object-store/integration-test	test-only
buoyant_kernel	internal-api	on	-	-
buoyant_kernel	nanosecond-timestamps	on	test_utils/nanosecond-timestamps	-
buoyant_kernel	need-arrow	on	-	-
buoyant_kernel	object_store_13	off	-	not enabled by this envelope
buoyant_kernel	parquet_58	off	-	not enabled by this envelope
buoyant_kernel	parquet_59	off	-	not enabled by this envelope
buoyant_kernel	prettyprint	off	arrow_58?/prettyprint,arrow_59?/prettyprint	not enabled by delta-rs
buoyant_kernel	prost	off	-	not enabled by this envelope
buoyant_kernel	reqwest	on	-	-
buoyant_kernel	schema-diff	off	-	experimental; not enabled by delta-rs
buoyant_kernel	test-utils	off	prettyprint	not enabled by delta-rs; would expose test-only constructors as public
buoyant_kernel_engine	arrow	off	arrow-59	not enabled by this envelope
buoyant_kernel_engine	arrow-58	off	delta_kernel/arrow-58	not enabled by this envelope
buoyant_kernel_engine	arrow-59	on	delta_kernel/arrow-59	-
buoyant_kernel_engine	nanosecond-timestamps	off	delta_kernel/nanosecond-timestamps	not enabled by this envelope
buoyant_kernel_engine	native-tls	off	reqwest/native-tls	delta-rs selects rustls
buoyant_kernel_engine	rustls	on	reqwest/rustls	-
deltalake	azure	on	deltalake-azure	-
deltalake	datafusion	on	deltalake-core/datafusion	-
deltalake	datafusion-ext	on	datafusion	-
deltalake	deltalake-aws	off	-	not enabled by this envelope
deltalake	deltalake-azure	off	-	not enabled by this envelope
deltalake	deltalake-catalog-glue	off	-	not enabled by this envelope
deltalake	deltalake-catalog-unity	off	-	not enabled by this envelope
deltalake	deltalake-gcp	off	-	not enabled by this envelope
deltalake	deltalake-hdfs	off	-	not enabled by this envelope
deltalake	deltalake-lakefs	off	-	not enabled by this envelope
